id,name,Title,Conference,Journal,Volume,Year,Authors,Abstract,Keywords
541685,Multi-Methods-for-Knowledge-Management-Strategy-Roadmap-_2017_Procedia-Compu.pdf,"Multi Methods for Knowledge Management Strategy Roadmap of
Government Human Capital Management",ISICO 2017,Procedia Computer Science,124,2017,"
Elin Cahyaningsih, Dana Indra Sensuse, Handrie Noprisson","DE IEE OEE EEE INS

     

Abstract

Knowledge management strategy roadmap consists of several stages to implement knowledge management in three government
organization who manage the government human capital management process. They are State Ministry for State Apparatus
Reform (KEMENPAN & RB), National Civil Service Agencies (BKN) and National Institute of Public Administration (LAN).
Generally this KM strategy roadmap covers three important aspects in the government human capital management there are
people, process and technology. This research describes the development of the KM strategy using multi methods there are OCAI
(Organizational Culture Assessment Instrument), gap analysis assessment and risk analysis assessment. Questionnaire and
interviews are conducted to discover the data related to the KM strategy roadmap of government human capital management.
Result of the KM strategy roadmap was validated using expert judgment. Research finding that the KM strategy roadmap for
government human capital management was describes in three criteria and three phase. There are people (three phase), process
(three phase), technology (two phase) and each of phase has their own strategic action plan.

?? 2018 The Authors. Published by Elsevier B.V.
Peer-review under responsibility of the scientific committee of the 4th Information Systems International Conference 2017.

Keywords: knowledge management; knowledge management strategy; government human capital management; gap analysis; risk analysis;
ACAT","knowledge management; knowledge management strategy; government human capital management; gap analysis; risk analysis;
"
541686,Multiview-Similarity-Assessment-Technique-of-UML-_2017_Procedia-Computer-Sci.pdf,"Multiview Similarity Assessment Technique of UML Diagrams
",ISICO 2017,Procedia Computer Science,124,2017,"Alhassan Adamu, Wan Mohd Nazmee Wan Zainon","Abstract

Software system development has been beset by consistency problem since its infancy. This problem is still greater during the
software design stage, and are greater still in UML diagrams. This is principally caused because of the existence of multiple
views among UML diagrams. The main issue that arise when assessing the similarity of UML diagrams from multiple views is
how consistency can be maintained across different views during the comparison. Previous works have failed to address this
issue. They only compare one type of diagram in one stage and another type of diagram in another stage, this manner of
similarity assessment lead to incorrect similarity scores, thereby creating inconsistencies in the information conveyed by the
UML artifacts during software reuse. This paper presents Multiview similarity assessment technique, in which the similarity of
UML diagrams is computed from structural and behavioral views of software systems.

?? 2018 The Authors. Published by Elsevier B.V.
Peer-review under responsibility of the scientific committee of the 4th Information Systems International Conference 2017.

Keywords: Multiview; Similarity Accessment, UML Matching Metrics

1. Introduction","Multiview; Similarity Accessment, UML Matching Metrics
"
541687,Network-Intrusion-Detection-Systems-Analysis-using-Freque_2017_Procedia-Comp.pdf,"Network Intrusion Detection Systems Analysis using Frequent Item
Set Mining Algorithm FP-Max and Apriori",ISICO 2017,Procedia Computer Science,124,2017,"
Bekti Cahyo Hidayanto, Rowi Fajar Muhammad,
Renny P Kusumawardani, Achmad Syafaat","Jl. Arief Kahman Hakim surabaya, 60111, [Indonesia
???mdonesia Security Incident Response Team on Internet Infrastructure/Coordination Center (Id-SIRTI/CC)
Ministry of Communcation and Information Indonesia
Menara Ravindo 17"" Floor, JI. Raya Kebon Sirih Jakarta Pusat, Indonesia

Abstract

Within the fast growing of internet user and technology in Indonesia, thus threat coming from internet is raising. The threat is
common for all user in the world. Therefore, the malware has growth rapidly and the behavior is becoming more advanced. From
these problem, it is important to know, how the malware is growing and how the characteristics about malware attack in Indonesia.
This research aim used the data source taken from Intrusion Detection Systems sensor from Id-SIRTII/CC, Ministry Information
and Communication Indonesia. This research finds for any type of attack which frequently occurred using Frequent Item Sct
Mining. Therefore, data will be visualized for giving the better analysis result and giving the overview about the internet security
condition in Indonesia in 2013. In minimum support 95% in frequent item set mining (both Apriori and FP-Max), we found that
malware frequently occurred are SQL attack, Malware Virus DNS and DoS. The largest malware in our data only have slightly
less than 80% than another pattern that have more than 90% value of support.

?? 2018 The Authors. Published bv Elsevier B V.","Internet Attack; Frequent Item Set Mining; FP-MAX; Apriori; SNORT; Intrusion Detection Systems
"
541688,NUSANTARA--A-New-Model-of-Knowledge-Management-in-Gover_2017_Procedia-Comput.pdf,"NUSANTARA: A New Model of Knowledge Management in
Government Human Capital Management",ISICO 2017,Procedia Computer Scienc,124,2017,"
Elin Cahyaningsih, Dana Indra Sensuse, Aniati Murni Arymurthy, Wahyu Catur Wibowo","???Human Resource Department, National Civil Service Agency, Jakarta, Indonesia

Abstract

Knowledge management is one of organizational strategy to improve the organizational competitive value. Align with
presidential regulation No. 81 Year 2010 about bureaucratic reform and PERMENPAN&RB No. 20 year 2010 about
bureaucratic reform roadmap declare that one bureaucratic reform objective are human capital development. This program is
important to increase the public service. Three government ministries based on the UU No. 5 Year 2014 about Government
Human Capital assigned to manage them. This research aims to develop the model of knowledge management for government
human capital management. Research object implicate State Ministry for State Apparatus Reform (KEMENPAN & RB),
National Civil Service Agencies (BKN) and National Institute of Public Administration (LAN). While the research stages are
identify the strategic issue, develop the theoretical model, evaluate the theoretical model, identify the element model and
knowledge and the last develop the model. Data analysis uses multiple methods in qualitative and quantitative technique. This
model was developed using hybrid and synthesis method from the theoretical model of Indonesian knowledge management,
knowledge management solution and foundation and the APO framework KMP. The model of government human capital
knowledge management of Republic Indonesia (NUSANTARA) consist of eight component there are vision and mission, CSF,
KM Mechanisms and Technologies, KMS, KM cycle, KM process, organizational core knowledge and outcome (government
public services).","knowledge management; knowledge management model; government human capital management; government human capital; Knowledge management solution and foundation
"
541690,Risks-Assessment-of-Information-Technology-Processes-Based_2017_Procedia-Com.pdf,"Risks Assessment of Information Technology Processes Based on
COBIT 5 Framework: A Case Study of ITS Service Desk",ISICO 2017,Procedia Computer Science,124,2017,"
Hanim Maria Astuti, Feby Artwodini Muqtadiroh, Eko Wahyu Tyas Darmaningrat,
Chitra Utami Putri","
Directorate of Information Technology and Systems Development (Direktorat Pengembangan Teknologi dan Sistem Informasi,
DPTSD is an organization unit of Institut Teknologi Sepuluh Nopember (ITS) Surabaya which responsible for providing services
related to information technology and system for all stakeholders. Incident management and requests fulfillment are part of the
services managed by Service Desk unit of DPTSI. Incident management and requests fulfillment hold significant role yet prone
to error, they could pose threats and risks for the organization. Hence, identification and assessment of risks, especially risks of
IT processes, are highly required to avoid problem or disruption in organizational business processes and to minimize losses. In
this research, COBIT 5 Enabling Process is used as a framework to identify the IT processes, whereas COBIT 5 for Risks is used
to conduct the risk management activities. Risks are identified from Service Desk's business processes and existing condition of
DPTSI. Data and information are obtained from interviews and observation, then they are mapped to corresponding ideal
conditions based on COBIT 5 process DSS02 Manage Service Requests and Incidents. Furthermore, risks related to information
technology processes are being identified, assessed and managed based on COBIT 5 process APO12 Manage Risks. The output
of this research is a document containing list of IT risk assessment and risk control justification which can be used as a reference
document for Service Desk unit of DPTSI ITS in managing risks associated with IT Processes. A good risk management
processes will help the decisions??? maker of the organization to make strategic decisions. In addition, the document may be used

meme ig ig lg","Incident Management; Requests Fulfillment, Risk Management; Risk of IT Process; COBIT 5 for Risk
"
541691,Public-Sector-Accountants--Opinion-on-Impact-of-a-Ne_2017_Procedia-Computer-.pdf,"Public Sector Accountants Opinion on Impact of a New Enterprise
System",ISICO 2017,Procedia Computer Science,124,2017,"Zain Zainol, Dahlia Fernandez, Hawa Ahmad
","
In digital era, citizen has higher expectation on public sector services. Excellence services and delivery system are
expected from them. Towards this, the need to have a good system such as Enterprise Resource Planning (ERP)
system as evidence in private sector is one of the crucial efforts. Prior researches especially in private sectors have
recorded various benefits of implementing ERP systems among others, fast data processing, higher integration, up to
date information, higher staff satisfaction, better governance and transparency and reduce operating cost. This study
focused on the impact of ERP via ePBT system in the local agencies (LAs) of Malaysia. ePBT was developed to
improve the delivery of LAs via the usage of information, communication and technology (ICT). It has been
implemented by Malaysian Administrative Modernisation and Management Planning Unit (MAMPU) and Local
Government Department (LGD), at various stages. This study used a questionnaire survey distributed to LAs???
organization in Peninsular Malaysia that are currently utilizing the ePBT system, and drew a total response of 52.53
percent. The impact of this system was analyzed based on opinions received by LAs??? accountants, who are mostly
the main user of this system. There four dimensions of ePBT impacts which are based on DeLone and McLean IS
success model (system and information quality) and the BSC measurement model (internal business and innovation
& learning perspectives). This study provides a better understanding regarding the impact of ERP implementation in
the context of LAs in Malaysian public sector.","Public sector accountant; enterprise resource planning; ePBT; system quality; information quality; local agencies

"
541692,Scalable-indexing-algorithm-for-multi-dimensional-time-g_2017_Procedia-Compu.pdf,"Scalable indexing algorithm for multi-dimensional time-gap analysis
with distributed computing
",ISICO 2017,Procedia Computer Science,124,2017,"Riska Asriana Sutrisnowati, Bernardo Nugroho Yahya, Hyerim Bae, Iq Reviessay
Pulshashi, Taufik Nur Adi","
Data has been become increasingly and abundantly available as industries have applied numerous information systems to automate
business process execution. Process mining focuses on discovering knowledge from historical data repositories to support better
decision making, mostly from a single perspective. Multi-perspective, or multi-dimensional process mining becomes an open issue
in process mining working groups, since the nature of event logs vary according to its domain, and a single process model might
not be justified. Notwithstanding the previous work and the multi-dimensional process mining approaches developed therein, the
contents of iterative indexing method and platform-dependent computational issues cause problems on scalability and usability
respecting real world implementation. In response to such problems, the present study formulated a scalable indexing algorithm
for multi-dimensional process analysis with distributed computing. A new solution is applied wherein we index only attributes
inside the selected events and show only a reduced graph of long-duration gaps between events. The implementation is done with
an independent online analytical tool. Additionally, case study of an actual port is provided to illustrate and alidate our method.
","process mining, multi-dimensional process view, distributed computing, visualization, port logistics
"
541693,Security-Strategies-for-Hindering-Watering-Hole-Cyb_2017_Procedia-Computer-S.pdf,"Security Strategies for Hindering Watering Hole Cyber Crime Attack
",ISICO 2017,Procedia Computer Science,124,2017,"Khairun Ashikin Ismail, Manmeet Mahinderjit Singh, Norlia Mustaffa, Pantea Keikhosrokiani, Zakiah Zulkefli","
The significant increase of Advanced Persistent Threat (APT) attacks, especially via watering hole leads to a huge loss to the
company as they enable Bring Your Own Devices (BYOD) in the workplace. Higher education institutions also faced the same
threat since BYOD has been adopted into their institution. In this paper, a simulation on watering hole attack and spear phishing;
comparison between these two APT variants, as well as the survey design based on the Protection Motivation Theory (PMT) are
presented. The result of the survey is analyzed using PLS-SEM. The result demonstrated that severity factor and vulnerability
factor moderately explained the Protection Behaviour factor; and Protection Behaviour factor is a moderately strong predictor to
self-efficacy, but avoidance behavior does not predict self-efficacy directly. Based on this result, a set of security policy for
hindering watering hole and spear phishing attack is designed and implemented. The new policy will then be adapted to the
university e-learning portal.
","Bring Your Own Devices (BYOD); Advanced Persistent Threat (APT); Watering Hole; Cyber Crime; Smartphone
"
541694,Self-Branding-on-Social-Media--An-Analysis-of-Style-B_2017_Procedia-Computer.pdf,"Self-Branding on Social Media: An Analysis of Style Bloggers on
Instagram",ISICO 2017,Procedia Computer Scienc,124,2017,"Rendan Liu, Ayoung Suh","
The concept of self-branding is prevalent in society today due to the emergence and growth of various social media platforms. In
particular, this new digital media environment has empowered especially women to market themselves as brands. Despite
increasing scholarly and practical attention being paid to the influence of social media on individuals??? self-branding practices, little
empirical research has systematically examined how people use social media as a tool to establish their branded-selves. Using a
content analysis method, we analyzed 243 posts from the top 10 style bloggers??? Instagram accounts according to a systematic
coding scheme. The results of our analysis indicate that although most leading style bloggers still adhere to traditional beauty and
hierarchic criteria, social media provides great opportunities for women to establish their branded-selves and allows them to market
themselves in line with the increase of awareness of women???s rights. Results also show that a huge number of the style bloggers???
followers are influenced by the way the bloggers use technological functions along with their modes to present themselves, through
which they become emotionally attached to the bloggers. Based on these findings, we discuss academic and practical implications
for self-branding via using social media.
","Self-branding; Social Media; Postfeminism; Instagram; Self-presentation; Blogger
"
541695,Service-Quality-Analysis-for-Online-Transportation-Ser_2017_Procedia-Compute.pdf,"Service Quality Analysis for Online Transportation Services: Case
Study of GO-JEK",ISICO 2017,Procedia Computer Science,124,2017,"Shilvia L. Br. Silalahi, Putu W. Handayani, Qorib Munajat
","
This study aims to analyze the service quality of online transportation focusing on the technology aspect. The measurement
developed from previous related studies includes three dimensions which are service quality, information quality, and system
quality. The research approach is quantitative approach with Entropy technique for data analysis and GO-JEK as case study. The
number of respondents for this study is 1,670. The analysis shows that there are 20 criteria that can be used to measure online
transportation service quality. From the entropy analysis, each criterion was weighted to rank the quality of the services relatively
to cach other. It was found that the best three aspects for GO-JEK online transportation services are perceived cognitive, ease of
use, and perceived website innovativeness. Meanwhile, the three lowest criteria are compensation, trust and perceived risk.
","Service Quality; Mobile Commerce; Entropy Technique; Online Transportation
"
541696,Simple-Symbolic-Dynamic-of-Heart-Rate-Variability-Identi_2017_Procedia-Compu.pdf,"Simple Symbolic Dynamic of Heart Rate Variability Identify Patient
with Congestive Heart Failure",ISICO 2017,Procedia Computer Science,124,2017,"
Faizal Mahananto, Arif Djunaidy
","
Symbolic dynamics allows representing the heart rate variability signal into a common symbol that has been determined to ease
the calculation process. The application of existing symbolic analysis can eliminate the information contained in those signals.
This paper proposes a method of symbolic analysis by taking into account the size of symbolic signal changes. Symbols are
divided into two groups: that for the increasing signal and decreasing one. To store the signal amplitude information, three groups
of divisions are proposed i.c., amplitude less than one times standard deviation, that is more than or equal to one times standard
deviation to less than two times standard deviation and more than two times standard deviation. The probability of each symbol
in a series of data is calculated. Besides, Shannon entropy of all the data on each sample was also calculated. The result suggests
that the probability of each symbol has a significant difference between the normal subject and patients with congestive heart
failure.
","Symbolic dynamic; heart rate variability; congestive heart failure

"
541697,Social-Network-Extraction-Based-on-Web--A-Comparison-_2017_Procedia-Computer.pdf,"Social Network Extraction Based on Web. A Comparison of
Superficial Methods
",ISICO 2017,Procedia Computer Scienc,124,2017,"
Mahyuddin K. M. Nasution, Shahrul Azman Noah
","

The Web as a source of information has many potentials which allow to use the different treatments on social network extraction
methods. The approaches generally we identified as superficial methods in unsupervised stream. However, the same resources
of social networks, i.e. based on a community of social actors, reveal many of different approaches to produce social networks.
Therefore, based on a treatment to another treatments, from the given treatments until the different social networks generated and
it has been declared different methods. It requires comparison to reveal the properties of social networks and their methods in this
paper. It is revealed that there is a core social network has similarity with other social networks is more than 1% as general property
of the extracted social networks, whereby there is a social network for different methods has the common edges in graph.
","Superficial method, occurrence, co-occurrence, hit count, snippet, URL address, Web, vertices, social actors, edges, strength relations
"
541698,Spatial-data-utilization-for-location-pattern-an_2017_Procedia-Computer-Scie.pdf,"Spatial data utilization for location pattern analysis
",ISICO 2017,Procedia Computer Scienc,124,2017,"Dyah Lestari Widaningrum, Isti Surjandari, Aniati Murni Arymurthy","
Retail industry growth in Indonesia is considered significant and will continue, related to Indonesian lifestyle changes. One of the
important things to consider is location determination. The complexity of the location determination problem for the development
of a business requires a comprehensive decision support system, using relevant data and appropriate technology so that it can
accommodate a variety of data formats and information. This paper described the spatial pattern analysis approach to discover
patterns of fast food restaurants. ArcGIS Spatial Autocorrelation (Moran???s J) tool was used to find evidence that the fast food
restaurant distribution in Jakarta, as the biggest city in Indonesia, has a clustered pattern and were not the result of random
chance. The clustered pattern was investigated using Kernel Density Estimation (KDE) to identify the clustered area of fast food
restaurant.
","Spatial data; GIS; cluster; fast food restaurant
"
541699,Structural-Similarity-Measurement-of-Business-Process-Model-_2017_Procedia-C.pdf,"Structural Similarity Measurement of Business Process Model
to Compare Heuristic and Inductive Miner Algorithms Performance
",ISICO 2017,Procedia Computer Science,124,2017,"Ifrina Nurithaa, Mahendrawathi ER","
Heuristic and Inductive Miner algorithms have different characteristics, properties, specializations, and performances in modeling
business process. This research adopts three modules from Wang framework ic. log generation, process mining, and similarity
calculation to compare process mining algorithms performance in dealing with noise. The similarity calculation module measures
structural similarity between reference model generated from standard event log, with mined model generated from noisy event
log obtained with Heuristic and Inductive Miner algorithms. Noisy event log is obtained by adding 1% noise to the standard event
log. Results from stuctural similarity measurement show that Inductive Miner algorithm obtain better performance in dealing with
noise, especially related to material procurement process model of Cement Manufacturing and production in Pharmaceutical
Industry.
","Heuristic Miner; Inductive Miner; Process Mining; Structural Similarity
"
541700,Surveying-LinkedIn-Profiles-of-Data-Scientists--The-C_2017_Procedia-Computer.pdf,"Surveying LinkedIn Profiles of Data Scientists: The Case of the
Philippines",ISICO 2017,Procedia Computer Scienc,124,2017,"
Jerina Jean Ecleo, Adrian Galido","
The talent pool of data scientists in the Philippines is geared to be increased. The extant literature has analyzed the skills needed
from data scientists through analyzing online job posting and industry reports. This study surveys the LinkedIn profiles of 100
data scientists from various Philippine-based companies taking a closer look on their featured skills. Results indicated that data
scientists are experienced professionals with advanced degrees possessing skills on data processing or data visualization,
programming language, statistical packages, office applications and databases. Data scientists appear to be closely related to
statisticians but also showed affinity to big data. Further studies are directed to develop a tool to automate extracting of data from
the LinkedIn profiles and to periodically conduct skills requirements research.

","LinkedIn; data scientist; job skills
"
541701,Teenstagram-TimeFrame--A-Visualization-for-Instagram-Time-_2017_Procedia-Com.pdf,"Teenstagram TimeFrame: A Visualization for Instagram Time Dataset
from Teen Users (Case Study in Surabaya, Indonesia)",ISICO 2017,Procedia Computer Science,124,2017,"
Irmasari Hafidz, Alvin Rahman Kautsar, Tetha Valianta, Nur Aini Rakhmawati
","
The aim of this study is to create Teenstagram, a visualization for online pattern activity using Instagram dataset from teen users (junior
high school, 7"" - 9"" grade) in Surabaya, Indonesia. First, an offline workshop about ethics using Internet and social media for 18 junior
high schools in Surabaya were conducted about three weeks, from 3??? until 26 October 2016. Second, we create Teenstagram, by
building a web application to visualize and analyze the pattern activity from teen users using Instagram. We get the 290 Instagram
users account from 579 students who fill in the survey from the first stage of the research. We employ K-Modes using R to cluster the
dataset with six categorical features; online type activity (like, comment follow), days in the week (Monday ??? Sunday), hour (00-23),
student activity (study time, rest time, school time), type of school (public and private activity), and sex (male, female). We propose a
tool for analyzing Instagram dataset for online time activity, this result reveals the time pattern from the teen users using social media
(e.g. Instagram) and what are the characteristics of each pattern has.
","Instagram; K-Modes; R; Teen; Online Behavior, Social Media; Visualization; Categorical Attributes
"
541702,The-Development-of-Work-Instruction-as-a-Solution-to-Handl_2017_Procedia-Com.pdf,"The Development of Work Instruction as a Solution to Handle IT
Critical Incidents in Units within an Organization",ISICO 2017,Procedia Computer Science,124,2017,"
Febriliyan Samopa, Hanim Maria Astuti, Mahesti Ayu Lestari
","
In today???s business, it is almost impossible for any organization to close their eyes to the use of Information Technology (IT). The
utilization of IT is usually given in a form of services called IT services which generally delivered not only for specific unit but for
the whole organization. Institut Teknologi Sepuluh Nopember (ITS) is an academic institution which currently has 89 units. Even
though IT services are provided and maintained by the ICT Directorate, IT local in each unit can use his discretion to develop his
own IT initiatives. Ideally, the IT local should respond to any incident occurred in his unit before he escalates the incident to the
directorate. Nevertheless, in most cases, IT locals pass through their own checking process while in fact, some incidents were
originated from units. Thus, the ICT Directorate realizes the need to explore incidents that usually occurred in units and propose a
solution to handle similar incidents happened in the future. This paper presents the work to identify major incidents which
frequently occurred in units and from which propose Work Instructions (WI). The identification of incidents was conducted using
Root-Causes Analysis while the categorization of major incidents was performed using Failure Modes, Effects and Critically
Analysis. At the end, the WI for critical incidents were constructed. The result of the work is expected to be the guideline for IT
locals in handling the IT problems and if it is possible, reduce the similar incidents in the future.
","Incident Management; IT Services; Root Cause Analysis; FMECA; Work Instructions; IT Locals
"
541703,The-Development-of-Photovoltaic-Power-Plant-for-Electricity-_2017_Procedia-C.pdf,"The Development of Photovoltaic Power Plant for Electricity
Demand Fulfillment in Remote Regional of Madura Island using",ISICO 2017,Procedia Computer Science,124,2017,"
Talagq Terioxsathia, Oynantaral Eema Qaexsan ","
The main problem of the electrical operational systems in Indonesia is how to maintain the continuity of effective and efficient
services to the customers and meet the supply and demand for electrical power, particularly a lot of islands area in Indonesia are
far distant from the power generation sources. Based on these problems, it is cleared that an electricity system is required for long-
term solutions so that it can enhance the role of new and renewable energy, improve the electricity reliability and reduce the energy
costs. Efficiency and effectiveness is expected to increase the sustainable electricity supply for remote and isolated area in Madura
island by utilizing the available resources like potential solar energy as a new and renewable energy. The development of
photovoltaic power plant is a fast and independent solution because the access and infrastructure in Madura island doesn???t support
yet for the conventional electrical facilities. System dynamics method is used to analyse the system by creating a scenario model
to identify any factors and variables which affect the system. As the result of the scenario model, total demand for electricity supply
in the 58 remote villages in Pamekasan is 24,935 MW, which cost Rp 632.812.500.000,- for the photovoltaic power plant
investment. To complete the analysis feasibility in order to meet the fulfilment, it is also considered economics aspect with Payback
Period, which is need 25 years to return the investment in optimistic scenario.","System Dynamics; Scenario; Electrification Ratio; Photovoltaic Power Plant; Electricity Supply and Demand
"
541704,The-Effect-of-Social-Media-to-Cultural-Homecoming-Tradi_2017_Procedia-Comput.pdf,"The Effect of Social Media to Cultural Homecoming Tradition of
Computer Students in Medan",ISICO 2017,Procedia Computer Science,124,2017,"
Arif Ridho Lubis,Ferry Fachrizal, Muharman Lubis","
Homecoming has become phenomenon and tradition in Indonesia that is famous called as Mudik. It normally happens during the
feast day (Hari Raya), commonly at Idul Fitr or long weekends, mostly done by Muslim. The tradition of returning to hometown
contains several dimensions such as spiritual, psychological and social as the implication of a cultural heteronomy. Most of them
migrate to urban from rural area to get a higher education or to find a respected job, but they return to their hometown for a while
to meet their parents or relatives or to show their success. On the other hand, social media has been growing vastly and become
the normal channel and strong tool for the citizen to communicate and carry influential message among communities. Thus, this
study wants to identify the effect of the social media use among university students, in this case is Medan towards homecoming
tradition. This study focuses to computer students, as they are demographic type that frequent to utilize the benefit of social
media as well have more knowledge about features and technical side of that tools. Respectively, there were 250 questionnaires
distributed to student in three major campuses in Medan for the purpose of this study.
","Homecoming; Social Media; Tradition; Statistic; Computer
"
541705,The-Existence-Of-Cryptography--A-Study-On-Instant-_2017_Procedia-Computer-Sc.pdf,"The Existence Of Cryptography: A Study On Instant Messaging

",ISICO 2017,Procedia Computer Science,124,2017,"Vania Beatrice Liwandouw, Alz Danny Wowor","
The use of smartphone for communication through the Instant Messaging (IM) application has become a dependency and trend
model in society. Thus, choosing the right cryptography application to secure data in communicating becomes important. This
study analyzes several cryptography applications running on android and iOS platforms, to provide recommendations for users
regarding cryptography application that have passed the testing and are able to secure messages so that privacy and confidential
communications can be achieved without having to prefer one IM only. The results of this study provided that the best recommended
cryptography application that can be used on IM is Encrypt, followed by AES-Crypto, EnDe-Crypto, and Kryptokaz.
",Cryptography; instant messaging; smartphone
541706,The-impact-of-Knowledge-Management-on-Organizational-Prod_2017_Procedia-Comp.pdf,"The impact of Knowledge Management on Organizational
Productivity: A Case Study on Koosar Bank of Iran",ISICO 2017,Procedia Computer Science,124,2017,"
Fatemeh Torabi, Jamal El-Den","
Knowledge is becoming a valuable asset for most organizations and the quest to manage this asset is gaining popularity among
researchers and management. Organizational management???s main objective is to ensure effective and efficient use of its diverse
resources such as labor, capital, materials, energy and information in their quest to achieve competitiveness as well as to increase
productivity that must be managed. In today???s rapid technological change, companies are in constant struggle to maintain
competitive advantage through market differentiation by providing superior products and services. The management in
organizations is increasing their focus on employees??? know-how, past experiences and expertise in their quest to excel in
achieving their goal. In short, Knowledge has become an integral asset for most organizational functionalities. Knowledge
management promises to create the proper structure and the necessary technological infrastructure in organizations and human-
driven placement. This research investigates the role of ???tacit??? knowledge sharing on organizational productivity. Accordingly, a
framework was developed and hypotheses were drawn and tested where results demonstrated interesting insights into the role of
sharing on organizational productivity. The survey, which was conducted at Koosa Bank of Iran, demonstrated that the
employees??? intension to share and consequently the sharing of tacit knowledge has direct positive impacts on productivity. In
addition, our analysis demonstrated that not only productivity would increase as a result of knowledge sharing, but also
employees??? innovative contributions increased as a result of exposure to others??? knowledge, expertise, and experiences.","Knowledge Management; Productivity; Knowledge Culture; Tacit and Explicit Knowledge
"
541707,The-Moderation-Effect-of-Age-on-Adopting-E-Payment_2017_Procedia-Computer-Sc.pdf,"The Moderation Effect of Age on Adopting E-Payment Technology
",ISICO 2017,Procedia Computer Science,124,2017,"Anggar Riskinanto, Bayu Kelana, Deliar Rifda Hilmawan
","E-payment is one of the fin-tech solutions that has gained users from different generations. This is unique as it is known that
distinctive generations may adopt technology differently. This study aimed to assess on how the adoption of an e-payment system
differs on different generations using the quantitative method. We used TAM model moderated by age as the research model. Data
was collected through an online questionnaire and successfully gathered 532 responses from application users. The findings showed
that only perceived ease of use has a positive effect on perceived of usefulness, that was moderated by age. This result may provide
a new perspective on how e-payment being adopted on Indonesian users.
","e-payment, TAM, partial least square"
541708,The-Organization-Factors-as-Barrier-for-Sustainable-Heal_2017_Procedia-Compu.pdf,"The Organization Factors as Barrier for Sustainable Health
Information Systems (HIS) A Review",ISICO 2017,Procedia Computer Science,124,2017,"
Noor Azizah Mohamadali, Nurul Aqilah Zahari
","
Health Information Systems (HIS) helps in coordinating various activities within hospital through effective and efficient services.
Malaysian Government began to introduce HIS in 1999 to cover both clinical and non-clinical information systems. Since then
hospitals have been facing challenges to achieve the objectives of its introduction. Thus, it is important to understand
determinants for successful implementation in order to ensure sustainable HIS. Various determinants render successful
implementation, such as human factors, technology factors as well as organizational factors. However, understanding
organizational factors becomes important, since the systems runs within the organization itself. The other two factors; human and
technology factors have been discussed elsewhere by the authors. Any issues pertaining to the organization if identified earlier
will prevent implementation failure. Hence, this paper aims to provide a review of barriers associated with organization factors
hindering the sustainability of HIS, and propose strategies required to minimize the issues discussed. Based on our review, this
paper highlighted four main challenges from an organization perspective; high adoption cost, top management support, adequate
infrastructure and security and privacy issues.
","Hospital Information Systems; Barriers; High Adoption Cost;Top Management Support; Adequate Infrastructure, Security and Privacy
"
541709,The-Performance-of-Ant-System-in-Solving-Multi-Travel_2017_Procedia-Computer.pdf,"The Performance of Ant System in Solving Multi Traveling
Salesmen Problem",ISICO 2017,Procedia Computer Scienc,124,2017,"
Eka N. Kencana, Ida Harini, K. Mayuliana
","
Multi Traveling Salesmen Problem (mTSP) is an extended situation of Traveling Salesman Problem (TSP) that is
classified to combinatorial optimization problems. For many years, TSP has been employed to test the proposed algorithms that
belong to meta heuristic techniques. This work is directed to study the performance of ant system (AS) to solve mTSP. This
technique was simulated to determine a total shortest route for 5 to 10 salesmen who have to visit 10, 15, 20, 25, and 30 cities.
The performance of AS is measured by observing the minimum distance resulted and the average completion time. Ten trials are
made for every combination of salesman-city. The result showed that the minimum distance and the processing time of the AS
increase consistently whenever the number of cities to visit increase. In addition, a different number of sales who visited certain
number of cities proved significantly affect the running time of AS, but did not prove significantly affect the minimum distance.
","Ant system; combinatorial optimization; mTSP; simulation.
"
541710,The-Performance-of-ARIMAX-Model-and-Vector-Autoregressive--_2017_Procedia-Co.pdf,"The Performance of ARIMAX Model and Vector Autoregressive
(VAR) Model in Forecasting Strategic Commodity Price in",ISICO 2017,Procedia Computer Science,124,2017,"Wiwik Anggraenia, Kuntoro Boga Andrib, Sumaryanto, Faizal Mahananto","
Rice as one of the strategic commodities has an important role in the life of Indonesian society. This is cause of rice is the main
food of the Indonesian nation. Therefore, the stabilization of food prices is one of the priorities of the Indonesian government's
policy. It can minimize the impact of the global financial crisis such as inflation and purchasing power of the poor. The sta
bility price can be maintained by price forecasting for several periods ahead. It can be used to set up the anticipatory action. In
this research, ARIMAX model and VAR model used to forecast the rice price. This model involves several variables including
consumer rice price (HKB), production (PROD), dry milled rice (GKP), harvested area (LP), and rice price in Thailand
(HD). The results show that ARIMAX model can predict the rice consumer price with MAPE 0.15%. This is 15.27 % better
than VAR model. The GKP variable did not significantly affect to the rice price. This is indicated by the MAPE difference
between model with GKP and model without GKP is less than 0.01%.
","Forecasting; Arimax; Vector Autoregressive; Price; Strategic Commodity; Rice
"
